metal,unit,year,mean,median,min,max,origin_var
Ytterbium,kg metal/kg motor,2050,7.626415094339623e-07,7.626415094339623e-07,1.5849056603773585e-08,1.509433962264151e-06,EV
Yttrium,kg metal/kg motor,2050,3.9080188679245285e-06,3.9080188679245285e-06,2.169811320754717e-06,5.646226415094339e-06,EV
Cerium,kg/MW,2050,7.3295991227872594,7.3295991227872594,7.3295991227872594,7.3295991227872594,HTEL - Yttrium
Cobalt,kg/MW,2050,3.2484171895416893,3.2484171895416893,3.2484171895416893,3.2484171895416893,HTEL - Yttrium
Lanthanum,kg/MW,2050,6.716102781285104,6.15382946297029,5.639215722990287,8.355263157894738,HTEL - Yttrium
Manganese,kg/MW,2050,2.8401995035290564,2.534485908058161,0.4744557619884878,5.51165684054052,HTEL - Yttrium
Nickel,kg/MW,2050,145.67744340707932,157.4286679717505,47.74835506840202,231.85530718108544,HTEL - Yttrium
Praseodimium,kg/MW,2050,4.392097755682538,4.392097755682538,4.392097755682538,4.392097755682538,HTEL - Yttrium
Strontium,kg/MW,2050,1.505885631579585,1.317982456140351,0.8892883801631588,2.3103860584352454,HTEL - Yttrium
Zirconium,kg/MW,2050,51.02731830063581,56.99203590904821,14.326806412530972,81.76311258032824,HTEL - Yttrium
Aluminium,kg metal/kg vehicle,2050,0.1228056247457055,0.1228056247457055,0.1228056247457055,0.1228056247457055,ICEV
Antimony,kg metal/kg vehicle,2050,0.00058451519593465,0.00056710408584615,0.0003714411409375,0.00083008391,ICEV
Beryllium,kg metal/kg vehicle,2050,1.3921026386752615e-06,1.631806153846154e-06,8.104109375000002e-07,1.8543879310344824e-06,ICEV
Cerium,kg metal/kg vehicle,2050,8.009611940433848e-06,6.2549925e-06,7.75e-08,2.4545454545454545e-05,ICEV
Cobalt,kg metal/kg vehicle,2050,0.00151925780550765,0.0017809010351724,0.00097404022031245,0.0018684327654545,ICEV
Dysprosium,kg metal/kg vehicle,2050,8.56476803236519e-06,6.820909090909091e-06,2.126875e-07,2.65803e-05,ICEV
Erbium,kg metal/kg vehicle,2050,3.375e-08,4.5e-08,0.0,5.625e-08,ICEV
Europium,kg metal/kg vehicle,2050,3.61221590909091e-08,2.8125000000000004e-09,2.5e-09,1.363636363636364e-07,ICEV
Gadolinium,kg metal/kg vehicle,2050,7.075553001654795e-06,8.132265e-06,2.5e-09,1.5693342424242428e-05,ICEV
Gallium,kg metal/kg vehicle,2050,7.54449655944047e-06,8.171562388392857e-06,2.5e-08,1.633756620689655e-05,ICEV
Germanium,kg metal/kg vehicle,2050,7.538969455721864e-06,9.006288275862069e-06,4.75049375e-06,9.32222e-06,ICEV
Gold,kg metal/kg vehicle,2050,7.25927825929e-05,6.85653627692e-05,4.6214879375e-05,0.0001050248755172,ICEV
Indium,kg metal/kg vehicle,2050,2.8634074117835295e-06,3.231742358173077e-06,2e-08,6.786030000000001e-06,ICEV
Lanthanum,kg metal/kg vehicle,2050,0.00165910192751795,0.00191372786156245,0.0,0.00369280609630765,ICEV
Lithium,kg metal/kg vehicle,2050,0.0002103951574574,2.0181879093406592e-05,3.4000000000000003e-07,0.0015641375,ICEV
Manganese,kg metal/kg vehicle,2050,0.0028034415345989,0.0028034415345989,0.0028034415345989,0.0028034415345989,ICEV
Molybdenum,kg metal/kg vehicle,2050,0.00024403056557395,0.0002786825213793,0.000155228895625,0.0003058790756923,ICEV
Neodymium,kg metal/kg vehicle,2050,0.00047382010966866,0.000516819368056197,7.3140000000000015e-06,0.0011118824993861741,ICEV
Niobium,kg metal/kg vehicle,2050,1.8254093691853583e-05,1.9397698106060607e-05,9.733824375e-06,2.7285e-05,ICEV
Palladium,kg metal/kg vehicle,2050,1.1064018828644538e-05,1.24261725e-05,3.1e-07,2.681809551724138e-05,ICEV
Platinum,kg metal/kg vehicle,2050,3.3168175848899826e-06,3.615716517857143e-06,7.076923076923078e-07,6.656412121212122e-06,ICEV
Praseodymium,kg metal/kg vehicle,2050,1.255308301810155e-05,1.30591278125e-05,2.53125e-07,2.6282655862068966e-05,ICEV
Rhenium,kg metal/kg vehicle,2050,1.286065688156671e-07,1.4242030769230766e-07,7.764375000000001e-08,1.725003448275862e-07,ICEV
Rhodium,kg metal/kg vehicle,2050,2.708333333333334e-09,2.5e-09,2.5e-09,3.1250000000000003e-09,ICEV
Rubidium,kg metal/kg vehicle,2050,2.1712204489887984e-06,2.167992923076923e-06,1.2748440625e-06,3.162377586206896e-06,ICEV
Ruthenium,kg metal/kg vehicle,2050,1.4431699726826335e-06,1.7213249230769231e-06,8.471834375000002e-07,1.878360344827586e-06,ICEV
Samarium,kg metal/kg vehicle,2050,7.498808354515056e-07,7.297689285714286e-07,1.34375e-07,1.4124562068965517e-06,ICEV
Scandium,kg metal/kg vehicle,2050,3.4090909090909096e-07,3.4090909090909096e-07,3.4090909090909096e-07,3.4090909090909096e-07,ICEV
Silver,kg metal/kg vehicle,2050,0.0003836141770963,0.0004030150796923,0.0002332219328125,0.00053768290482755,ICEV
Strontium,kg metal/kg vehicle,2050,0.0354676878207137,0.0413195777555172,0.02274797659468745,0.0436517958224242,ICEV
Tantalum,kg metal/kg vehicle,2050,0.0001504967428955,0.0001665744944196,1.7475000000000002e-06,0.00035134746827585,ICEV
Tellurium,kg metal/kg vehicle,2050,6.53444651789159e-07,7.246581538461537e-07,3.950746875e-07,8.739710344827585e-07,ICEV
Terbium,kg metal/kg vehicle,2050,1.8569971376902157e-06,1.720947142857143e-06,0.0,4.965e-06,ICEV
Tin,kg metal/kg vehicle,2050,0.01310459946319315,0.01251015950153845,0.00827905695,0.01894130361724135,ICEV
Tungsten,kg metal/kg vehicle,2050,7.61001378431511e-06,8.194449846153847e-06,4.82240875e-06,1.0040544827586204e-05,ICEV
Ytterbium,kg metal/kg vehicle,2050,2.2629545454545456e-08,2.0259090909090907e-08,0.0,5.0000000000000004e-08,ICEV
Yttrium,kg metal/kg vehicle,2050,1.7951175464286514e-05,2.2632688125e-05,5e-09,4.3707927878787876e-05,ICEV
Zirconium,kg metal/kg vehicle,2050,0.00045592385234445,0.00039315799999995,0.0003221205578125,0.0006208939242424,ICEV
Aluminium,kg/MW,2050,82.5,82.5,65.0,100.0,Nuclear
Boron,kg/MW,2050,5.0,5.0,5.0,5.0,Nuclear
Brass,kg/MW,2050,20.0,20.0,20.0,20.0,Nuclear
Cadmium,kg/MW,2050,2.625,2.625,0.25,5.0,Nuclear
Chromium,kg/MW,2050,414.5875,194.175,175.0,1095.0,Nuclear
Hafnium,kg/MW,2050,0.25,0.25,0.25,0.25,Nuclear
Indium,kg/MW,2050,2.9,2.9000000000000004,0.8,5.0,Nuclear
Lead,kg/MW,2050,14.05,20.0,2.15,20.0,Nuclear
Manganese,kg/MW,2050,147.5475,147.5475,37.595,257.5,Nuclear
Molybdenum,kg/MW,2050,35.4,35.4,35.4,35.4,Nuclear
Nickel,kg/MW,2050,142.58333333333334,150.0,127.75,150.0,Nuclear
Niobium,kg/MW,2050,1.0,1.0,1.0,1.0,Nuclear
Silver,kg/MW,2050,4.575,4.575,4.15,5.0,Nuclear
Tin,kg/MW,2050,2.3,2.3,2.3,2.3,Nuclear
Tungsten,kg/MW,2050,2.5,2.5,2.5,2.5,Nuclear
Vanadium,kg/MW,2050,0.3,0.3,0.3,0.3,Nuclear
Yttrium,kg/MW,2050,0.25,0.25,0.25,0.25,Nuclear
Zirconium,kg/MW,2050,82.625,82.625,15.25,150.0,Nuclear
Aluminium,kg/MW,2050,518.75,518.75,500.0,537.5,PAFC
Chromium,kg/MW,2050,2500.0,2500.0,2500.0,2500.0,PAFC
Copper,kg/MW,2050,2750.0,2750.0,2750.0,2750.0,PAFC
Lanthanum,kg/MW,2050,0.33299999999999996,0.33299999999999996,0.0,0.6659999999999999,PAFC
Manganese,kg/MW,2050,0.0,0.0,0.0,0.0,PAFC
Molybdenum,kg/MW,2050,10.0,10.0,10.0,10.0,PAFC
Nickel,kg/MW,2050,850.0,850.0,850.0,850.0,PAFC
Palladium,kg/MW,2050,0.25,0.25,0.25,0.25,PAFC
Platinum,kg/MW,2050,2.184837142857143,1.9,1.6285714285714292,3.02594,PAFC
Yttrium,kg/MW,2050,0.0,0.0,0.0,0.0,PAFC
Zinc,kg/MW,2050,1709.6494839026786,1709.6494839026786,1150.0,2269.2989678053573,PAFC
Zirconium,kg/MW,2050,0.0,0.0,0.0,0.0,PAFC
Potassium,kg/MW,2050,69.69696969696969,69.69696969696969,69.69696969696969,69.69696969696969,PEMEL
Ruthenium,kg/MW,2050,0.20856491933021756,0.20856491933021756,0.20856491933021756,0.20856491933021756,PEMEL
Chromium,kg/MW,2050,50.0,50.0,50.0,50.0,PEMFC
Aluminium,kg/MW,2050,370.0,370.0,370.0,370.0,Parabolic Trough - PB
Chromium,kg/MW,2050,1100.0,1100.0,1100.0,1100.0,Parabolic Trough - PB
Magnesium,kg/MW,2050,1500.0,1500.0,1500.0,1500.0,Parabolic Trough - PB
Manganese,kg/MW,2050,1000.0,1000.0,1000.0,1000.0,Parabolic Trough - PB
Molybdenum,kg/MW,2050,100.0,100.0,100.0,100.0,Parabolic Trough - PB
Nickel,kg/MW,2050,470.0,470.0,470.0,470.0,Parabolic Trough - PB
Niobium,kg/MW,2050,0.0,0.0,0.0,0.0,Parabolic Trough - PB
Silver,kg/MW,2050,12.745670731707317,12.425,3.2025,20.1775,Parabolic Trough - PB
Titanium,kg/MW,2050,12.5,12.5,12.5,12.5,Parabolic Trough - PB
Vanadium,kg/MW,2050,0.95,0.95,0.95,0.95,Parabolic Trough - PB
Zinc,kg/MW,2050,325.0,325.0,325.0,325.0,Parabolic Trough - PB
Aluminium,kg/MW,2050,12812.5,12812.5,625.0,25000.0,SOFC - Y
Chromium,kg/MW,2050,4187.5,4187.5,875.0,7500.0,SOFC - Y
Gadolinium,kg/MW,2050,6.5,6.5,6.5,6.5,SOFC - Y
Manganese,kg/MW,2050,30.299999999999997,30.299999999999997,30.299999999999997,30.299999999999997,SOFC - Y
Molybdenum,kg/MW,2050,0.0,0.0,0.0,0.0,SOFC - Y
Nickel,kg/MW,2050,1750.0,1750.0,1750.0,1750.0,SOFC - Y
Palladium,kg/MW,2050,0.0,0.0,0.0,0.0,SOFC - Y
Platinum,kg/MW,2050,0.0,0.0,0.0,0.0,SOFC - Y
Zinc,kg/MW,2050,252.5,252.5,252.5,252.5,SOFC - Y
Zirconium,kg/MW,2050,204.75,204.75,84.0,325.5,SOFC - Y
Aluminium,kg/MW,2050,390.0,390.0,250.0,530.0,Wind-DDPM
Boron,kg/MW,2050,3.3953125,3.45,3.0,3.68125,Wind-DDPM
Chromium,kg/MW,2050,237.8825,204.64,119.5,422.75,Wind-DDPM
Copper,kg/MW,2050,2398.0,1925.0,742.0,5000.0,Wind-DDPM
Lead,kg/MW,2050,3360.0,3360.0,3360.0,3360.0,Wind-DDPM
Manganese,kg/MW,2050,211.625,211.625,28.25,395.0,Wind-DDPM
Molybdenum,kg/MW,2050,51.71916666666666,54.5,37.6575,63.0,Wind-DDPM
Nickel,kg/MW,2050,171.457,188.285,55.5,305.0,Wind-DDPM
Niobium,kg/MW,2050,18.8285,18.8285,18.8285,18.8285,Wind-DDPM
Praseodymium,kg/MW,2050,15.709750000000001,17.15,5.88,24.80625,Wind-DDPM
Terbium,kg/MW,2050,2.3333333333333335,3.04,0.27,3.5,Wind-DDPM
Vanadium,kg/MW,2050,22.594675000000002,22.594675000000002,0.0,45.18935,Wind-DDPM
Aluminium,kg/MW,2050,806.25,750.0,620.0,1105.0,Wind-Gearbox
Boron,kg/MW,2050,0.3,0.4,0.0,0.5,Wind-Gearbox
Chromium,kg/MW,2050,281.8,262.5,179.45,422.75,Wind-Gearbox
Manganese,kg/MW,2050,272.75,390.0,28.25,400.0,Wind-Gearbox
Molybdenum,kg/MW,2050,52.4125,54.5,37.650000000000006,63.0,Wind-Gearbox
Niobium,kg/MW,2050,18.85,18.85,18.85,18.85,Wind-Gearbox
Praseodymium,kg/MW,2050,1.9032000000000002,2.08,0.0,4.68,Wind-Gearbox
Terbium,kg/MW,2050,0.2625,0.275,0.0,0.5,Wind-Gearbox
Vanadium,kg/MW,2050,22.6,22.6,0.0,45.2,Wind-Gearbox
Zinc,kg/MW,2050,2741.6666666666665,2750.0,2725.0,2750.0,Wind-Gearbox
Aluminium,kg/MW,2050,27.375,27.375,3.75,51.0,a-Si
Boron,kg/MW,2050,0.0004,0.0004,0.0004,0.0004,a-Si
Cadmium,kg/MW,2050,1.1898,1.1898,1.1898,1.1898,a-Si
Chromium,kg/MW,2050,317.0,317.0,317.0,317.0,a-Si
Molybdenum,kg/MW,2050,5.31,5.31,5.31,5.31,a-Si
Nickel,kg/MW,2050,167.0,167.0,167.0,167.0,a-Si
Tellurium,kg/MW,2050,1.3499999999999999,1.3499999999999999,1.3499999999999999,1.3499999999999999,a-Si
Tin,kg/MW,2050,41.935,51.54,2.66,71.605,a-Si
Aluminium,kg/MW,2050,1001.875,1001.875,3.75,2000.0,c-Si
Gallium,kg/MW,2050,1.6199999999999999,1.6199999999999999,1.6199999999999999,1.6199999999999999,c-Si
Lead,kg/MW,2050,69.05083333333333,36.19,2.9625000000000004,168.0,c-Si
Nickel,kg/MW,2050,0.65,0.65,0.65,0.65,c-Si
Tin,kg/MW,2050,175.27,175.27,62.04,288.5,c-Si
Zinc,kg/MW,2050,8.3675,8.3675,8.3675,8.3675,c-Si
